username,handle,tweet_text,time
"<div aria-label=""🔥"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg"");'></div><img alt=""🔥"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg""/></div>",@VirginiaInCal,STAND UP for mandatory GMO labeling !BOYCOTT all #CocaCola products like #Bacardi for blocking GMO labeling laws ! #SundayMotivation @corndog_420 @loraynelove @spacetimeltd @PositivelyJoan,2019-10-27T15:18:21.000Z
Neil Thomas,@MrNeilThomas,Amazing what you find under the floorboards during a house renovation #CocaCola best before date 1985,2019-10-26T20:06:38.000Z
Farvartish Rezvaniyeh,@farvartishr,"Due to #USsanctions, I, as a video journalist, can not order #GoPro products, but #CocaCola, #pepsi and American cigarettes are sold easily in all grocery stores, and #TheWhiteHouse has no problem with that. This means cancer and obesity are not  subject of sanctions. @JZarif",2019-10-26T16:26:11.000Z
El Plebe Castillo,@Jhcastillos,I’m forbidden to produce milk In cyberland we only drink diet coke #CocaCola #tshirt,2019-10-26T09:30:25.000Z
Carlos Illingworth,@CMIllingworth,Great to be in San Jose with the National Association of Hispanic Publications (NAHP). #CocaCola,2019-10-25T21:20:03.000Z
"<div aria-label=""🔥"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg"");'></div><img alt=""🔥"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg""/></div>",@VirginiaInCal,For the 2nd year in a row #CocaCola has been named the worst plastic bottle polluter. Even as Coca~Cola claims to be looking for a green alternative it’s hired lobbyists to block bills to reduce plastic bottle pollution. Hmm? Sound familiar ? @AlafiaGranhttps://zmescience.com/ecology/coca-cola-labeled-once-more-as-worst-plastic-polluter/amp/…,2019-10-27T15:47:26.000Z
"<div aria-label=""🔥"" class=""css-1dbjc4n r-xoduu5 r-1mlwlqe r-1d2f490 r-1udh08x r-u8s1d r-h9hxbl r-417010"" style=""height: 1.2em;""><div class=""css-1dbjc4n r-1niwhzg r-vvn4in r-u6sd8q r-x3cy2q r-1p0dtai r-xoduu5 r-1pi2tsx r-1d2f490 r-u8s1d r-zchlnj r-ipm5af r-13qz1uu r-1wyyakw"" style='background-image: url(""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg"");'></div><img alt=""🔥"" class=""css-9pa8cd"" draggable=""false"" src=""https://abs-0.twimg.com/emoji/v2/svg/1f525.svg""/></div>",@VirginiaInCal,RT @rosevine3 This #Halloween keep your #halloweenparty GMO FREE !Boycott all #CocaCola products for blocking mandatory GMO labeling laws. @AlafiaGran @PositivelyJoan,2019-10-27T15:29:15.000Z
Hans Lak ,@HansLak,How do we solve this #Plasticwaste problem? #beatplasticpollution#CocaCola lobbying,2019-10-21T07:41:14.000Z
Vusi Thembekwayo,@VusiThembekwayo,Coca-Cola making its biggest change since 1892 and investors love it. Really late to the party if you ask me. #CocaCola Reference Cred ⁦@Conradhino⁩,2019-10-20T19:27:20.000Z
My-ChimChim,@LovePjimin,"#lucky draw #Must leave comment under this post and #RT be a #badge or #necklaces over 200 comments I will draw out the winner , 3 #prizes .#BTS #방탄소년단 #coke #CocaCola #CocaColaForMe@bts_pins #pins @BTS_badge_rtbot @bdgismine @favorite_Badge",2019-10-20T06:26:09.000Z
Dr. Marcell Vollmer @EworldEssen,@mvollmer1,Best Global Brands 2019 by @Interbrand1 #Apple2 #Google 3 #Amazon4 #Microsoft5 #CocaCola6 #Samsung7 #TOYOTA 8 #Mercedes 9 #McDonald 10 #Disney#branding #CMO #Marketing #EmergingTech #DigitalTransformation #innovation #HighTech,2019-10-19T17:28:57.000Z
Pusha_v,@Pushav7,Poetry Commercial Jingles@cocacola @thecocacolaco Let’s do a Super Bowl Commercial. What y’all think?? Tag @cocacola is you like this . @CocaCola @CocaColaCo #CocaCola #poetry #Orlandoflorida #realpoetry #commercialjingles,2019-10-17T23:52:08.000Z
Fabrizio Bustamante,@Fabriziobustama,.@CocaCola Turning ocean #Plasticwaste into bottles. By @nowthisnews#Ecofriendly #SDGs #Recycled #innovation #Sustainability #CocaCola Cc: @debraruh @HaroldSinnott @smartgreenmoney @mvollmer1 @JolaBurnett @LoriMoreno @DrJDrooghaag @Stevewal63 @SDGS4GOOD @AdamRogers2030,2019-10-16T18:08:35.000Z
Mukovhe,@MukovheDineo,Waste is a serious issue in most communities and it is for that reason where we intervene in collaboration with Coca-Cola Beverages South Africa to construct a recycling facility#HlayisaniCentreOfHope#FutureProofAfrica#CocaCola@Tshikovha_Acade @Tshikovha_Envi,2019-10-16T13:53:12.000Z
Cheryl Ubera,@CherylUbera,Such a refreshing drink and trick. #drinks #soda #cola #pop #cocacola #softdrink #magic #trick #magician #actorslife #actor #actors #actress #actresslife #blackdress #cute #fun #instabeauty #instafashion #myself #talent #beauty #tuesdayvibes #TuesdayMotivation,2019-10-15T16:43:34.000Z
Hans Lak ,@HansLak,How do we solve this #Plasticwaste problem? #beatplasticpollution#CocaCola lobbying,2019-10-21T07:41:14.000Z
Dr. Marcell Vollmer @EworldEssen,@mvollmer1,Best Global Brands 2019 by @Interbrand1 #Apple2 #Google 3 #Amazon4 #Microsoft5 #CocaCola6 #Samsung7 #TOYOTA 8 #Mercedes 9 #McDonald 10 #Disney#branding #CMO #Marketing #EmergingTech #DigitalTransformation #innovation #HighTech,2019-10-19T17:28:57.000Z
Pusha_v,@Pushav7,Poetry Commercial Jingles@cocacola @thecocacolaco Let’s do a Super Bowl Commercial. What y’all think?? Tag @cocacola is you like this . @CocaCola @CocaColaCo #CocaCola #poetry #Orlandoflorida #realpoetry #commercialjingles,2019-10-17T23:52:08.000Z
Fabrizio Bustamante,@Fabriziobustama,.@CocaCola Turning ocean #Plasticwaste into bottles. By @nowthisnews#Ecofriendly #SDGs #Recycled #innovation #Sustainability #CocaCola Cc: @debraruh @HaroldSinnott @smartgreenmoney @mvollmer1 @JolaBurnett @LoriMoreno @DrJDrooghaag @Stevewal63 @SDGS4GOOD @AdamRogers2030,2019-10-16T18:08:35.000Z
Vusi Thembekwayo,@VusiThembekwayo,Coca-Cola making its biggest change since 1892 and investors love it. Really late to the party if you ask me. #CocaCola Reference Cred ⁦@Conradhino⁩,2019-10-20T19:27:20.000Z
My-ChimChim,@LovePjimin,"#lucky draw #Must leave comment under this post and #RT be a #badge or #necklaces over 200 comments I will draw out the winner , 3 #prizes .#BTS #방탄소년단 #coke #CocaCola #CocaColaForMe@bts_pins #pins @BTS_badge_rtbot @bdgismine @favorite_Badge",2019-10-20T06:26:09.000Z
Pusha_v,@Pushav7,Poetry Commercial Jingles@cocacola @thecocacolaco Let’s do a Super Bowl Commercial. What y’all think?? Tag @cocacola is you like this . @CocaCola @CocaColaCo #CocaCola #poetry #Orlandoflorida #realpoetry #commercialjingles,2019-10-17T23:52:08.000Z
Fabrizio Bustamante,@Fabriziobustama,.@CocaCola Turning ocean #Plasticwaste into bottles. By @nowthisnews#Ecofriendly #SDGs #Recycled #innovation #Sustainability #CocaCola Cc: @debraruh @HaroldSinnott @smartgreenmoney @mvollmer1 @JolaBurnett @LoriMoreno @DrJDrooghaag @Stevewal63 @SDGS4GOOD @AdamRogers2030,2019-10-16T18:08:35.000Z
Mukovhe,@MukovheDineo,Waste is a serious issue in most communities and it is for that reason where we intervene in collaboration with Coca-Cola Beverages South Africa to construct a recycling facility#HlayisaniCentreOfHope#FutureProofAfrica#CocaCola@Tshikovha_Acade @Tshikovha_Envi,2019-10-16T13:53:12.000Z
Cheryl Ubera,@CherylUbera,Such a refreshing drink and trick. #drinks #soda #cola #pop #cocacola #softdrink #magic #trick #magician #actorslife #actor #actors #actress #actresslife #blackdress #cute #fun #instabeauty #instafashion #myself #talent #beauty #tuesdayvibes #TuesdayMotivation,2019-10-15T16:43:34.000Z
Mukovhe,@MukovheDineo,Waste is a serious issue in most communities and it is for that reason where we intervene in collaboration with Coca-Cola Beverages South Africa to construct a recycling facility#HlayisaniCentreOfHope#FutureProofAfrica#CocaCola@Tshikovha_Acade @Tshikovha_Envi,2019-10-16T13:53:12.000Z
Cheryl Ubera,@CherylUbera,Such a refreshing drink and trick. #drinks #soda #cola #pop #cocacola #softdrink #magic #trick #magician #actorslife #actor #actors #actress #actresslife #blackdress #cute #fun #instabeauty #instafashion #myself #talent #beauty #tuesdayvibes #TuesdayMotivation,2019-10-15T16:43:34.000Z
Mukovhe,@MukovheDineo,Waste is a serious issue in most communities and it is for that reason where we intervene in collaboration with Coca-Cola Beverages South Africa to construct a recycling facility#HlayisaniCentreOfHope#FutureProofAfrica#CocaCola@Tshikovha_Acade @Tshikovha_Envi,2019-10-16T13:53:12.000Z
Liverpool Lost Dock Rum,@DockLost,Liverpool Lost Dock Spiced Rum and Smoky Coca-Cola with a twist of Orange. Simple Perfection.Try it yourself by pre-ordering your own bottle via our crowdfunding websitehttp://crowdfunder.co.uk/liverpool-lost-dock-rum…#LostDockRum #Liverpool #crowdfunderuk #cocacola #signaturemixers #spicedrum #rum,2019-10-10T19:01:21.000Z
Favour Patrick,@Favourpatrick_,@CocaCola_NG Do you know about Mike? @aireyys He is the first runner up of the just concluded bbnaija reality show. The young man is simply amazing and he is all you need for your brand #aireyys #Cocacola #AireyysDotCom,2019-10-10T16:49:06.000Z
Patrick  Pilet,@PatrickPilet,Here’s my New Special Helmet for #motulpetitlemans Look Amazing  Thanks a lot to @adripaviot & @painted_by_jcb for the design and paint!#cocacola #porsche #911 @CocaCola @IMSA @PorscheRaces @RacingEmotion @Htpros @oakley,2019-10-10T13:03:12.000Z
Suzie Seabolt,@SuzieSeabolt,This is how you know your staff knows you!  Thank you to most AMAZING people for making this day so perfect!  I love JRES!  #CocaCola ⁦@Ktbiggs00⁩ ⁦@ashleyldjackson⁩,2019-10-08T23:33:12.000Z
HYPEBEAST,@HYPEBEAST,"Did you know ""about 60% of #CocaCola’s revenue actually comes from the fashion side""? We spoke with @CocaCola’s Head of Global Licensing and Fashion to get a better understanding of the brand's business strategy. Learn more: https://hypb.st/zbndqPhoto: KITH",2019-10-08T02:17:36.000Z
Rebecca Herbert,@RebeccaH2020,"#CocaCola, #Pepsi, #Nestlé, #McDonald's, #Tesco, are among the top 20 companys that produce the most pollution in the oceans. #Tiredearth #ClimateChange #ClimateAction #pollution #ClimateStrike @Greenpeace @GretaThunberg @ErikSolheim #WorldHabitatDay",2019-10-07T13:16:36.000Z
ALC Training,@alcgroup,4 #ChangeManagement Practices Coca Cola & #Nokia Mastered | ALC Training News by @MusicComposer1 http://bit.ly/2YDmQRe #change #COCACOLA #DigitalTransformation #businesscc: @archonsec @BentleyAudrey @avrohomg @shanebrighton @Carl_Eidson @SPittWalker @ingliguori @nyike,2019-10-07T02:32:01.000Z
hajjay_17,@Hajjay17,LIFE TASTES GOOD @pichazasimu @PichaPopote @tzDiscovery @CocaCola @CocaColaCo #cocacola #CocaColaForMe #cocacolaenergy #coca,2019-10-06T19:16:19.000Z
Liverpool Lost Dock Rum,@DockLost,Liverpool Lost Dock Spiced Rum and Smoky Coca-Cola with a twist of Orange. Simple Perfection.Try it yourself by pre-ordering your own bottle via our crowdfunding websitehttp://crowdfunder.co.uk/liverpool-lost-dock-rum…#LostDockRum #Liverpool #crowdfunderuk #cocacola #signaturemixers #spicedrum #rum,2019-10-10T19:01:21.000Z
Favour Patrick,@Favourpatrick_,@CocaCola_NG Do you know about Mike? @aireyys He is the first runner up of the just concluded bbnaija reality show. The young man is simply amazing and he is all you need for your brand #aireyys #Cocacola #AireyysDotCom,2019-10-10T16:49:06.000Z
Patrick  Pilet,@PatrickPilet,Here’s my New Special Helmet for #motulpetitlemans Look Amazing  Thanks a lot to @adripaviot & @painted_by_jcb for the design and paint!#cocacola #porsche #911 @CocaCola @IMSA @PorscheRaces @RacingEmotion @Htpros @oakley,2019-10-10T13:03:12.000Z
Suzie Seabolt,@SuzieSeabolt,This is how you know your staff knows you!  Thank you to most AMAZING people for making this day so perfect!  I love JRES!  #CocaCola ⁦@Ktbiggs00⁩ ⁦@ashleyldjackson⁩,2019-10-08T23:33:12.000Z
HYPEBEAST,@HYPEBEAST,"Did you know ""about 60% of #CocaCola’s revenue actually comes from the fashion side""? We spoke with @CocaCola’s Head of Global Licensing and Fashion to get a better understanding of the brand's business strategy. Learn more: https://hypb.st/zbndqPhoto: KITH",2019-10-08T02:17:36.000Z
Rebecca Herbert,@RebeccaH2020,"#CocaCola, #Pepsi, #Nestlé, #McDonald's, #Tesco, are among the top 20 companys that produce the most pollution in the oceans. #Tiredearth #ClimateChange #ClimateAction #pollution #ClimateStrike @Greenpeace @GretaThunberg @ErikSolheim #WorldHabitatDay",2019-10-07T13:16:36.000Z
ALC Training,@alcgroup,4 #ChangeManagement Practices Coca Cola & #Nokia Mastered | ALC Training News by @MusicComposer1 http://bit.ly/2YDmQRe #change #COCACOLA #DigitalTransformation #businesscc: @archonsec @BentleyAudrey @avrohomg @shanebrighton @Carl_Eidson @SPittWalker @ingliguori @nyike,2019-10-07T02:32:01.000Z
hajjay_17,@Hajjay17,LIFE TASTES GOOD @pichazasimu @PichaPopote @tzDiscovery @CocaCola @CocaColaCo #cocacola #CocaColaForMe #cocacolaenergy #coca,2019-10-06T19:16:19.000Z
HYPEBEAST,@HYPEBEAST,"Did you know ""about 60% of #CocaCola’s revenue actually comes from the fashion side""? We spoke with @CocaCola’s Head of Global Licensing and Fashion to get a better understanding of the brand's business strategy. Learn more: https://hypb.st/zbndqPhoto: KITH",2019-10-08T02:17:36.000Z
ALC Training,@alcgroup,4 #ChangeManagement Practices Coca Cola & #Nokia Mastered | ALC Training News by @MusicComposer1 http://bit.ly/2YDmQRe #change #COCACOLA #DigitalTransformation #businesscc: @archonsec @BentleyAudrey @avrohomg @shanebrighton @Carl_Eidson @SPittWalker @ingliguori @nyike,2019-10-07T02:32:01.000Z
Suzie Seabolt,@SuzieSeabolt,This is how you know your staff knows you!  Thank you to most AMAZING people for making this day so perfect!  I love JRES!  #CocaCola ⁦@Ktbiggs00⁩ ⁦@ashleyldjackson⁩,2019-10-08T23:33:12.000Z
hajjay_17,@Hajjay17,LIFE TASTES GOOD @pichazasimu @PichaPopote @tzDiscovery @CocaCola @CocaColaCo #cocacola #CocaColaForMe #cocacolaenergy #coca,2019-10-06T19:16:19.000Z
hajjay_17,@Hajjay17,LIFE TASTES GOOD @pichazasimu @PichaPopote @tzDiscovery @CocaCola @CocaColaCo #cocacola #CocaColaForMe #cocacolaenergy #coca,2019-10-06T19:16:19.000Z
DILJIT DOSANJH,@diljitdosanjh,On @cocacolaie Dealer’s MEET & GREET EVENT  @CocaCola#cocacola #cocacolaindia,2019-09-30T16:29:14.000Z
Remi Vallez,@RemiVz,Gives coke whore a whole new meaning. #CocaCola #Coke,2019-09-30T16:26:36.000Z
Remi Vallez,@RemiVz,"Dear #CocaCola #Coke I am officially breaking up with you for choosing LaLa to represent you. Good to know you promote BJ’s for PJ’s, sleeping w/a married man, bullying, etc. I will pass that info along.",2019-09-30T16:00:34.000Z
Tiffany Craig KHOU ,@TiffanyKHOU,Coke releases its holiday flavors today. Which one do you want to try? @CocaCola #holidaycoke #khou11 #htownrush #four11 #CocaCola ,2019-09-30T13:52:58.000Z
ByDaleSmith,@Dale_Smith_D3,When your favorite is your greatest paparazzi Yesterday about #LordOfTheRibs #basketmouth #ekohotel #MondayMorning #cocacola #Africa My beautiful ankara - @naes__clothing on IG.Makeup by the brand  @bydalesmith on IG!,2019-09-30T12:07:23.000Z
Netki,@NetkiCorp,"""Vending machines are the grandfathers of smart contracts."" @nickszabo4 speaking to the standing room only crowd at #KBW2019 #koreablockchainweek #redbox #cocacola #coke",2019-09-30T01:53:43.000Z
Tuilika Andreas,@tuilikaandreas,"""Sell the brand""#limitlesshumans #cocacola",2019-09-29T11:36:17.000Z
KING TEE DEE ,@KINGTEEDEE3545,"It’s not a movie movie  , this is life... thank you all. Next year we do it bigger #280919unamstadium#thankyou#tafellager#tickedoff#jameson#cocacola",2019-09-29T07:24:16.000Z
DILJIT DOSANJH,@diljitdosanjh,On @cocacolaie Dealer’s MEET & GREET EVENT  @CocaCola#cocacola #cocacolaindia,2019-09-30T16:29:14.000Z
Remi Vallez,@RemiVz,Gives coke whore a whole new meaning. #CocaCola #Coke,2019-09-30T16:26:36.000Z
Remi Vallez,@RemiVz,"Dear #CocaCola #Coke I am officially breaking up with you for choosing LaLa to represent you. Good to know you promote BJ’s for PJ’s, sleeping w/a married man, bullying, etc. I will pass that info along.",2019-09-30T16:00:34.000Z
Tiffany Craig KHOU ,@TiffanyKHOU,Coke releases its holiday flavors today. Which one do you want to try? @CocaCola #holidaycoke #khou11 #htownrush #four11 #CocaCola ,2019-09-30T13:52:58.000Z
ByDaleSmith,@Dale_Smith_D3,When your favorite is your greatest paparazzi Yesterday about #LordOfTheRibs #basketmouth #ekohotel #MondayMorning #cocacola #Africa My beautiful ankara - @naes__clothing on IG.Makeup by the brand  @bydalesmith on IG!,2019-09-30T12:07:23.000Z
Netki,@NetkiCorp,"""Vending machines are the grandfathers of smart contracts."" @nickszabo4 speaking to the standing room only crowd at #KBW2019 #koreablockchainweek #redbox #cocacola #coke",2019-09-30T01:53:43.000Z
Tuilika Andreas,@tuilikaandreas,"""Sell the brand""#limitlesshumans #cocacola",2019-09-29T11:36:17.000Z
KING TEE DEE ,@KINGTEEDEE3545,"It’s not a movie movie  , this is life... thank you all. Next year we do it bigger #280919unamstadium#thankyou#tafellager#tickedoff#jameson#cocacola",2019-09-29T07:24:16.000Z
DILJIT DOSANJH,@diljitdosanjh,On @cocacolaie Dealer’s MEET & GREET EVENT  @CocaCola#cocacola #cocacolaindia,2019-09-30T16:29:14.000Z
ByDaleSmith,@Dale_Smith_D3,When your favorite is your greatest paparazzi Yesterday about #LordOfTheRibs #basketmouth #ekohotel #MondayMorning #cocacola #Africa My beautiful ankara - @naes__clothing on IG.Makeup by the brand  @bydalesmith on IG!,2019-09-30T12:07:23.000Z
KING TEE DEE ,@KINGTEEDEE3545,"It’s not a movie movie  , this is life... thank you all. Next year we do it bigger #280919unamstadium#thankyou#tafellager#tickedoff#jameson#cocacola",2019-09-29T07:24:16.000Z
ByDaleSmith,@Dale_Smith_D3,When your favorite is your greatest paparazzi Yesterday about #LordOfTheRibs #basketmouth #ekohotel #MondayMorning #cocacola #Africa My beautiful ankara - @naes__clothing on IG.Makeup by the brand  @bydalesmith on IG!,2019-09-30T12:07:23.000Z
Tiffany Craig KHOU ,@TiffanyKHOU,Coke releases its holiday flavors today. Which one do you want to try? @CocaCola #holidaycoke #khou11 #htownrush #four11 #CocaCola ,2019-09-30T13:52:58.000Z
Tuilika Andreas,@tuilikaandreas,"""Sell the brand""#limitlesshumans #cocacola",2019-09-29T11:36:17.000Z
PTG Raddreck,@raddreck,"I couldn't help myself, another look at the @CocaCola livery on the @PorscheNAracing 911 RSR. Incredible job by @PTG_Wildcat who recreated this in Forza Motorsport 7The two brands reunited for the final round of @IMSA series!#Porsche #CocaCola #forzashare #xbox #IMSA #race",2019-09-24T05:31:01.000Z
JKR - JKReactions,@OnlyJKReactions,Morissette Amon and St Wolf on Coke Studio this Saturday at 10am on ABS-CBN!  #morissetteamon #itsmorissette #morissette #cocacola #cokestudio2019 #cokestudios #CokeStudioMyFeels #cokestudiomorissettexstwolf,2019-09-24T05:17:54.000Z
VR/AR Association - NYC,@thevraraNYC,Our NYC delegation (partial list) going to our VR/AR Global Summit - North America in Vancouver Nov 1&2 http://vrarglobalsummit.com This group has worked on solutions & tech for #Apple #Carnegie #CocaCola #DDI #Google #IBM #vrara #VRARgs,2019-09-24T01:26:04.000Z
@sharon_khj,@KhjSharon,2 fans had an #unexpected meeting with #KimHyunJoong at Jaksal. He signed her #iPhone and buyed them 2 #CocaCola #LuckyGirls Via @Cory_nne,2019-09-23T16:46:59.000Z
PTG Raddreck,@raddreck,"Two 911 RSR's ""Coke Is It"" will race in the final round of the @IMSA WeatherTech Sportscar Championship for the 22nd Petite Le Mans @RoadAtlanta Here is the 911 RSR in FM7 featuring the ""Coke Is It"" livery painted by @PTG_Wildcathttps://youtu.be/e8Xl7Xm6gpw#forza #CocaCola #fm7",2019-09-23T05:29:42.000Z
Elise Mason ,@EliseMason1985,"Good news for the United kingdom, But why not elsewhere in the #world ?!""@CocaCola will no longer use #plastic shrink-wrap on can multipacks sold in the #UK ""#Tiredearth #plasticpollution #plasticfree #environment #cocacola #drinks",2019-09-22T12:16:03.000Z
Porsche,@PorscheGT3_RS,Iconic Brands reunited.#Porsche #CocaCola#PorscheRacing #MotulPetitLeMans #MichelinRacewayRoadAtlanta,2019-09-19T18:34:31.000Z
Sean Bull Design,@seanbulldesign,Coca-Cola Porsche Concept Livery based on the 911 RSR design for Petit Le MansWhat’s your dream sponsor-manufacture collaboration?#F1 #F12019 #CocaCola #Porsche #Livery #SingaporeGP,2019-09-18T13:56:44.000Z
PTG Raddreck,@raddreck,"I couldn't help myself, another look at the @CocaCola livery on the @PorscheNAracing 911 RSR. Incredible job by @PTG_Wildcat who recreated this in Forza Motorsport 7The two brands reunited for the final round of @IMSA series!#Porsche #CocaCola #forzashare #xbox #IMSA #race",2019-09-24T05:31:01.000Z
JKR - JKReactions,@OnlyJKReactions,Morissette Amon and St Wolf on Coke Studio this Saturday at 10am on ABS-CBN!  #morissetteamon #itsmorissette #morissette #cocacola #cokestudio2019 #cokestudios #CokeStudioMyFeels #cokestudiomorissettexstwolf,2019-09-24T05:17:54.000Z
VR/AR Association - NYC,@thevraraNYC,Our NYC delegation (partial list) going to our VR/AR Global Summit - North America in Vancouver Nov 1&2 http://vrarglobalsummit.com This group has worked on solutions & tech for #Apple #Carnegie #CocaCola #DDI #Google #IBM #vrara #VRARgs,2019-09-24T01:26:04.000Z
@sharon_khj,@KhjSharon,2 fans had an #unexpected meeting with #KimHyunJoong at Jaksal. He signed her #iPhone and buyed them 2 #CocaCola #LuckyGirls Via @Cory_nne,2019-09-23T16:46:59.000Z
PTG Raddreck,@raddreck,"Two 911 RSR's ""Coke Is It"" will race in the final round of the @IMSA WeatherTech Sportscar Championship for the 22nd Petite Le Mans @RoadAtlanta Here is the 911 RSR in FM7 featuring the ""Coke Is It"" livery painted by @PTG_Wildcathttps://youtu.be/e8Xl7Xm6gpw#forza #CocaCola #fm7",2019-09-23T05:29:42.000Z
Porsche,@PorscheGT3_RS,Iconic Brands reunited.#Porsche #CocaCola#PorscheRacing #MotulPetitLeMans #MichelinRacewayRoadAtlanta,2019-09-19T18:34:31.000Z
Sean Bull Design,@seanbulldesign,Coca-Cola Porsche Concept Livery based on the 911 RSR design for Petit Le MansWhat’s your dream sponsor-manufacture collaboration?#F1 #F12019 #CocaCola #Porsche #Livery #SingaporeGP,2019-09-18T13:56:44.000Z
JKR - JKReactions,@OnlyJKReactions,Morissette Amon and St Wolf on Coke Studio this Saturday at 10am on ABS-CBN!  #morissetteamon #itsmorissette #morissette #cocacola #cokestudio2019 #cokestudios #CokeStudioMyFeels #cokestudiomorissettexstwolf,2019-09-24T05:17:54.000Z
@sharon_khj,@KhjSharon,2 fans had an #unexpected meeting with #KimHyunJoong at Jaksal. He signed her #iPhone and buyed them 2 #CocaCola #LuckyGirls Via @Cory_nne,2019-09-23T16:46:59.000Z
Elise Mason ,@EliseMason1985,"Good news for the United kingdom, But why not elsewhere in the #world ?!""@CocaCola will no longer use #plastic shrink-wrap on can multipacks sold in the #UK ""#Tiredearth #plasticpollution #plasticfree #environment #cocacola #drinks",2019-09-22T12:16:03.000Z
Sean Bull Design,@seanbulldesign,Coca-Cola Porsche Concept Livery based on the 911 RSR design for Petit Le MansWhat’s your dream sponsor-manufacture collaboration?#F1 #F12019 #CocaCola #Porsche #Livery #SingaporeGP,2019-09-18T13:56:44.000Z
Digital Agenda,@DigitalAgendacy,"Anastasia SideriCommunications Director, Central and Eastern Europe The #cocacola Company @DigitalAgendacy Summit, 15-16 October 2019 #DA19",2019-09-12T07:24:53.000Z
GoodsOfDesire-G.O.D.,@hkgoodsofdesire,Our crossover with Coca-Cola is now available in &-eleven and Circle K stores in Hong Kong! #CocaCola #circleK #7eleven #GOD #住好啲 #goodsofdesire #godhk,2019-09-12T03:04:19.000Z
India.com,@indiacom,The #millennials version of 'Tan Tana Tan Tan Taara' or challenge to '#CocaCola' song from #LukaChuppi? @sonamakapoor ​- @dulQuer turning the heat up with their #sultry moves in #TheZoyaFactor's #song #PepsiKiKasam is a treat we all deserve this mid-week!,2019-09-12T01:24:55.000Z
Joe la Pompe,@joelapompe,#LOOKALIKE Alert - Doing water sports on a logotype - 2019 #CocaCola Peru vs #Pepsi Colombia,2019-09-11T10:36:58.000Z
B.l.a.c.k-f.i.s.h.,@M_Martin256,Stop singing #Bakyawaa and start singing #ParteAfterParte as we drink #ClubPilsner and #CocaCola at the #NorthflyKampusSilentDiscowith #NorthflyMedia,2019-09-11T07:15:35.000Z
Charles Nyero,@charles_nyero,Darling i love yuh so much buh Dare leave me behind for the #KampusSilentDisco you will see me#NorthflyKampusSilentDisco#cocacola#club#northflymedia@robinson_davins@MukiibiEmma2 @M_Martin256,2019-09-10T08:16:55.000Z
Sal Cantarella,@SalCantarella,"Why is this a new story?  #GE should offer a free pack of 100 plastic straws, 20 ounce #CocaCola and incandescent lightbulbs packaged in #styrofoam with every purchase. Their stock price might pop if they come up with such a deal.  I would call it MAGA WATTS!",2019-09-09T12:46:51.000Z
Andrew Mkize Photography,@MkizeAndrew,@CocaColaAfrica vintage finds collection with @KozoZwane #cocacola #blackandwhitephotography #lightroom #yomzansi #,2019-09-08T10:12:43.000Z
Digital Agenda,@DigitalAgendacy,"Anastasia SideriCommunications Director, Central and Eastern Europe The #cocacola Company @DigitalAgendacy Summit, 15-16 October 2019 #DA19",2019-09-12T07:24:53.000Z
GoodsOfDesire-G.O.D.,@hkgoodsofdesire,Our crossover with Coca-Cola is now available in &-eleven and Circle K stores in Hong Kong! #CocaCola #circleK #7eleven #GOD #住好啲 #goodsofdesire #godhk,2019-09-12T03:04:19.000Z
India.com,@indiacom,The #millennials version of 'Tan Tana Tan Tan Taara' or challenge to '#CocaCola' song from #LukaChuppi? @sonamakapoor ​- @dulQuer turning the heat up with their #sultry moves in #TheZoyaFactor's #song #PepsiKiKasam is a treat we all deserve this mid-week!,2019-09-12T01:24:55.000Z
Joe la Pompe,@joelapompe,#LOOKALIKE Alert - Doing water sports on a logotype - 2019 #CocaCola Peru vs #Pepsi Colombia,2019-09-11T10:36:58.000Z
B.l.a.c.k-f.i.s.h.,@M_Martin256,Stop singing #Bakyawaa and start singing #ParteAfterParte as we drink #ClubPilsner and #CocaCola at the #NorthflyKampusSilentDiscowith #NorthflyMedia,2019-09-11T07:15:35.000Z
Charles Nyero,@charles_nyero,Darling i love yuh so much buh Dare leave me behind for the #KampusSilentDisco you will see me#NorthflyKampusSilentDisco#cocacola#club#northflymedia@robinson_davins@MukiibiEmma2 @M_Martin256,2019-09-10T08:16:55.000Z
