username,handle,tweet_text,time
Wandering Weavers,@WeaversWander,"A wave from the very loud Norfolk Southern rolling through Bellevue, Ohio! #madrivernkpmuseum #norfolksouthern",2017-07-11T21:49:33.000Z
Stahler McKinney,@Popeye_F3,Thanks #NorfolkSouthern. The citizens of Five Points weren't waiting for one day all year to watch some fireworks . @WNFIV #July4,2017-07-05T01:48:27.000Z
☆ Serenko22,@Lolabug11,#railroad #rr #norfolk #norfolksouthern # train #trains #cassandra #cassandrapa… https://instagram.com/p/BVpWkMdDHdt/,2017-06-22T15:01:35.000Z
Bryce Hill,@xplusyequalsz,"Pic from when I would go ""Train Spotting""with my little cousin :-)#NorfolkSouthern#Inman",2017-05-27T15:41:37.000Z
Andy Fletcher,@CustomTrains,#FF Thank you @nscorp for providing continuing #RailSafety education for #FirstResponders with the #NorfolkSouthern #SafetyTrain. #Safety,2017-05-19T14:59:14.000Z
Train Aficionado,@railaficionado,"Norfolk Southern Highrailer making its way eastbound past Macungie, PA viewing platform.  05/12/2017#Norfolksouthern #highrailer #trains",2017-05-15T02:15:52.000Z
Train Aficionado,@railaficionado,"Macungie, PA - Norfolk Southern mixed freight  heading westbound approaching the railfan pavilion. 05/12/2017#Norfolksouthern #mixfreight",2017-05-14T01:09:56.000Z
AP Central U.S.,@APCentralRegion,#Chicago aldermen in high-crime neighborhoods near a #NorfolkSouthern railyard want new laws to prevent gun theft. http://apne.ws/2qwjJd8,2017-05-03T01:02:32.000Z
Rich Wagner,@rwagnerful,Just east of Elgin on Shoe Factory Road. #CanadienNational #NorfolkSouthern #railroads #railfan,2017-04-03T23:37:14.000Z
Michael Astrab,@judgeastrab,Things u see in the parking lot... #trains #railroad #norfolksouthern #photography #downtown #Cleveland,2017-02-23T16:35:44.000Z
Trade & Industry Development,@TIDRoundup,#NorfolkSouthern Opens New $9.5M #Locomotive M&R Shop in #Chicago #Illinois http://ow.ly/e6c83094pez @IllinoisDCEO @WorldBizChicago #econdev,2017-02-16T17:01:26.000Z
Norfolk Southern,@nscorp,Staff Sargeant Kristi Eichler takes a moment to pose on the #NorfolkSouthern locomotive during… https://instagram.com/p/BNkcRV3ATur/,2016-12-03T21:04:05.000Z
J.B. Hunt Drivers,@JBHuntDrivers,Our #Intermodal operations in action! Thanks to the folks at #NorfolkSouthern for the picture and for keeping us moving.,2016-10-03T13:31:18.000Z
Clemson CCPD,@ClemsonCCPD,Thank you @nscorp  for being such an amazing corporate partner! #NorfolkSouthern,2016-09-29T14:15:48.000Z
Jeff Sheehan- Influencer | Author | Speaker,@jeffsheehan,Norfolk Southern's offices. #ATL #norfolksouthern #railroad http://ift.tt/1KOTMgZ,2016-02-14T13:42:59.000Z
Railway Age,@RailwayAge,CP: Proposed merger would “alleviate” Chicago congestion#CanadianPacific #NorfolkSouthern #ClassIs #CPNSMerger http://ow.ly/XjKkG,2016-01-20T15:23:39.000Z
ziMS Foundation,@ziMSFoundation,Thank you @nscorp for this experience! #norfolksouthern @UVA @uvahealthnews #fightMS https://facebook.com/permalink.php?story_fbid=1216007378428701&id=146923462003770&substory_index=0…,2016-01-10T15:08:25.000Z
WSLS 10,@wsls,JUST IN: #NorfolkSouthern has rejected Canadian Pacific’s proposal to combine the two railroads. http://10.wsls.com/1XFoeQh,2015-12-04T12:40:05.000Z
Matthew Wharton,@CGCGreenkeeper,The sounds of @CGC1929! Good morning from #NorfolkSouthern and Hole No. 7!,2015-11-29T12:57:54.000Z
Monica Matos,@monica012077,https://youtu.be/NqrxZinP7qE #NorfolkSouthern Oil Train thunders #railroad #train #awesome #blast #epic #SpeedKills #SickTweets #Tuesdaytravel,2015-11-24T08:29:19.000Z
Jeffrey C. McCracken,@JCMcCracken,#CanadianPacific explores takeover for #NorfolkSouthern. $CP $NSC http://ow.ly/UqZ3t,2015-11-09T19:05:12.000Z
CIS of Atlanta,@cisatlanta,Our Comm Mgr Vaishali at #NorfolkSouthern fair w/ other @unitedwayatl orgs! @ACFB @Sheltering_Arms @NicholasHouse,2015-10-22T14:56:43.000Z
Allison Rinaldi,@allison_rinaldi,Just saw the #norfolksouthern Another Day commercial for @nscorp on CNN! cc @RP3Agency @JchrisWS,2015-09-17T02:29:17.000Z
David,@working212,I found this in an old photo album of mine. Forgot I had it. #NorfolkSouthern @fireup611 #fireup611 @nscorp,2015-06-06T00:08:01.000Z
buffcleb,@buffcleb,#NorfolkSouthern #Letchworth UpperFalls @ #Duskhttp://fineartamerica.com/featured/norfolk-southern-over-letchworth-upper-falls-at-dusk-chris-bordeleau.html…#RailFan #RailFanning #RailFans #waterfall,2015-06-05T11:56:50.000Z
Norfolk Southern,@nscorp,Even an ordinary day at #NorfolkSouthern has an extraordinary impact on the American economy. http://bit.ly/1KAkV5H https://twitter.com/edwardlife/status/603762544843456512…,2015-05-28T03:41:22.000Z
Norfolk Southern,@nscorp,Even an ordinary day at #NorfolkSouthern has an extraordinary impact on the American economy. http://bit.ly/1KAkV5H https://twitter.com/edwardlife/status/603762544843456512…,2015-05-28T03:41:22.000Z
Stacey Mansfield,@tatieface,"Hey #Roanoke folks, the @JLMBand is playing at Sidewinders on Thursday night. Don't miss it. #norfolksouthern http://bit.ly/1F26295",2015-04-19T16:54:12.000Z
Norfolk Southern,@nscorp,"Looking for a rewarding #career at a successful company in a growth industry? If so, look into #NorfolkSouthern.",2015-04-10T18:21:26.000Z
RP3 Agency,@RP3Agency,More about our #NorfolkSouthern scoreboard at @Nationals Park—featuring @RP3Jim! http://bit.ly/1IsBGv4 @WBJonline,2015-04-02T16:55:42.000Z
R. K. Redding Const.,@RKReddingConst,"#NorfolkSouthern #Railroad Classroom Facility, #McDonough #GA @nscorp @RKReddingConst @CDHPartners #RKR #CDH",2015-04-01T21:31:46.000Z
RP3 Agency,@RP3Agency,"Our #NorfolkSouthern scoreboard is on @creativitymag, check it out http://bit.ly/1CPvRHY @nscorp @Nationals",2015-04-01T21:31:04.000Z
Kurt Roberts,@kurtroberts,"So if you've wondered where I have been for the past month, have a look: http://youtu.be/-mSa78icm6c. #NorfolkSouthern #NatsClubhouseSocial",2015-03-27T00:34:26.000Z
RP3 Agency,@RP3Agency,More about the #NorfolkSouthern scoreboard we built—see it in person at @Nationals Park! http://wapo.st/1H0pl0P via @washingtonpost @nscorp,2015-03-26T20:09:10.000Z
InsideThaDugout,@InsideThaDugout,ScoooorrrreBoooooaaaaard #NorfolkSouthern #NatsClubhouseSocial,2015-03-24T23:33:57.000Z
Morg,@MorgannMarriee,Congrats to my dad for now being Superintendent at work! He works really hard and deserved it! #norfolksouthern,2015-02-26T03:47:32.000Z
Bob Devonshire,@Bob_Devonshire,Caught a Norfolk Southern freight train in Gordonville PA. on Saturday morning. #norfolkSouthern #NS7568,2015-02-15T18:48:03.000Z
CameraBryan,@CameraBryan,"An NS SD40-2 pair on the Madison, Alabama branch #railfan #NS #emd #SD40 #norfolksouthern http://youtu.be/KM5Hvv_qw3g",2015-01-14T00:56:52.000Z
Anne Deeter Gallaher,@AnneDGallaher,"1/4 of American workers will work on #Thanksgiving, not just retail. #hospitals #NorfolkSouthern",2014-11-26T14:58:52.000Z
Robert Stankiewicz,@rsradiofreq,Norfolk Southern train heading northbound along  Susquehanna River Port Deposit MD @TrainsMagazine #norfolksouthern,2014-11-13T01:26:49.000Z
Derek Robinson,@Derek_Robinson3,Guess who is a certified conductor for the greatest railroad in the US?this guy is #norfolksouthern #ridetherail,2014-11-07T14:18:53.000Z
David L B,@dlb703,Congratulations and thanks to #NorfolkSouthern @nscorp for their sponsorship of @SpecialReport tonight and Wednesday!,2014-11-03T23:12:17.000Z
SaportaReport,@SaportaReport,#NorfolkSouthern @nscorps in sound position if talks begin over rail #transit in its freight corridor in Clayton Co http://saportareport.com/blog/2014/07/norfolk-southern-in-sound-position-if-talks-begin-over-rail-transit-in-clayton-county/#sthash.y0NC97yl.dpuf…,2014-07-07T00:20:45.000Z
Jacob Nelson,@Jacob_J_Nelson,"The #NorfolkSouthern sure has kept it interesting in the used EMD dept. First they got 80 SD40-2's, now 9 SD60M's and 7 SD75M's.",2014-06-29T00:30:59.000Z
Gracebeliever077,@Gracebeliever07,The #NorfolkSouthern #Interstate #HeritageUnit came to town today. Thanks @nscorp,2014-06-28T02:48:13.000Z
Stacey Mansfield,@tatieface,In #ATL for work as we film a new commercial. Lots to learn. Lots to do. Missing my boys back home. #norfolksouthern #trainsarecool,2014-06-26T02:56:54.000Z
Norfolk Southern,@nscorp,Thanks for rolling with us! #safetyfirst “@HollyJHerman: Train-safety ride was so interesting. http://readingeagle.com/section/mobile01… #norfolksouthern”,2014-06-25T12:56:50.000Z
Oscar Gamble,@OGamble_TH,Railway perspective of Philly to Harrisburg #NorfolkSouthern freight line with spokesman Dave Pidgeon #THnews http://tout.com/m/xcaldr?ref=twxgrvir…,2014-06-24T14:40:13.000Z
Oscar Gamble,@OGamble_TH,#NorfolkSouthern spokesman Dave Pidgeon explains whistle-stop safety train tour #THnews http://tout.com/m/nj3zrr?ref=tw7xsq3a…,2014-06-24T12:49:49.000Z
Igemschlab,@heavyhammer,Just say YES to awesome Diesel Electric Power - #NorfolkSouthern,2014-06-22T19:55:59.000Z
Norfolk Southern,@nscorp,Thanks for the shout out! @Cyclonaire We love seeing what @nscorp is up to on Twitter! #FF http://hub.am/1iQ9MMt #NorfolkSouthern,2014-06-20T14:44:15.000Z
Norfolk Southern,@nscorp,Thanks for rolling with us! #safetyfirst “@HollyJHerman: Train-safety ride was so interesting. http://readingeagle.com/section/mobile01… #norfolksouthern”,2014-06-25T12:56:50.000Z
Igemschlab,@heavyhammer,Just say YES to awesome Diesel Electric Power - #NorfolkSouthern,2014-06-22T19:55:59.000Z
Last Bison,@thelastbison,Intimate show aboard a vintage #norfolksouthern rail car last night. @MillennialTrain  #FDR #MarcoPolo #railforceone,2013-12-07T16:35:26.000Z
Kelli O'Hara,@KelliOHaratv,#Train traffic in #durham at a standstill after this #deadly ax. #amtrak #csx #norfolksouthern #abc11,2013-12-02T18:50:15.000Z
Robert Walker,@rob_walker13,#RMHire As usual #NorfolkSouthern has a line to hear about the great opportunities for #veterans today in #Charlotte,2013-11-21T17:52:23.000Z
MJ Swanson,@panoplyprose,Why does #NorfolkSouthern feel the need to advertise so much? Does the average @CNN viewer ship vast quantities of freight? #justaskin,2013-10-08T23:48:44.000Z
Chris Brooks,@Chris_A_Brooks,"What's the difference between a wheeled and grounded container operation? About 56% in costs, #NorfolkSouthern's Paul Dean tells #JOCInland.",2013-09-18T21:15:05.000Z
"JOC: Unbiased, Informed, Connected",@JOC_Updates,#NorfolkSouthern to raise domestic #intermodal rates: http://ow.ly/o6d3A #rail #railroad,2013-08-20T17:51:15.000Z
TheHarlemLine,@mtaHarlemLine,"Aww, my first @nscorp #NorfolkSouthern heritage unit... http://instagram.com/p/baCmXDAwSH/",2013-07-06T02:00:54.000Z
Chris Rogers,@ChrisRogers67,Adding to the hat collection! #SouthernRailway #SR #NorfolkSouthern #camo #hat @nscorp http://instagram.com/p/YbCuTYHztJ/,2013-04-22T21:45:34.000Z
The Mill,@MillChannel,A rare peek behind the scenes to see just what went into the process of conceptualising and creating #NorfolkSouthern http://themill.com/work/norfolk-southern/norfolk-southern-bts.aspx…,2012-08-14T13:48:19.000Z
Wes Wilson,@WesWilson247,#NorfolkSouthern steam engine gettin ready to roll into Williamson shortly,2012-07-31T17:00:31.000Z
Randy Jessee,@jrjessee,"Norfolk Southern diesels in heritage colors for NS anniversary, Clinch Valley VA. http://youtu.be/0BthrqENfa0 #trains #norfolksouthern #railroad",2012-07-25T17:10:23.000Z
Reynolds Hutchins,@ReynoldsInDC,Man struck by train dies in east Morganton. Identity unknown. #BurkeCounty #Morganton #NorfolkSouthern,2012-07-10T16:59:18.000Z
Rod Hissong,@RodHissong,I've got an email into #NorfolkSouthern for more info: Train engine catches fire at S. Anthony crossing: http://wane.com/dpp/traffic/incidents/train-engine-catches-fire-at-s-anthony-crossing#.T9g9zAiCXns.twitter…,2012-06-13T07:14:50.000Z
WANE 15,@wane15,Train engine fire on #norfolksouthern line on S. Anthony near W. Trace. PD said they should be out of the way by 3am.,2012-06-13T06:29:42.000Z
The State Newspaper,@thestate,Swarm of police and other law enforcement near Sonic on #Assembly? No worries: #NorfolkSouthern conducting #railroad safety session #caetrf,2012-04-19T13:52:36.000Z
Jonathan Sears,@JonathanBeach,Ugh.. it turns out only 3 #NorfolkSouthern lines go directly to Cincinnati?! #Chicago #Savannah #Miami ...got people? http://bit.ly/parFactory,2011-09-06T22:00:09.000Z
Jonathan Sears,@JonathanBeach,Ugh.. it turns out only 3 #NorfolkSouthern lines go directly to Cincinnati?! #Chicago #Savannah #Miami ...got people? http://bit.ly/parFactory,2011-09-06T22:00:09.000Z
WANE 15,@wane15,Train engine fire on #norfolksouthern line on S. Anthony near W. Trace. PD said they should be out of the way by 3am.,2012-06-13T06:29:42.000Z
Credulous Non-Boomer Rube,@Fenway_Nation,#Amtrak operating @ reduced speed from Baltimore/DC. #CSX and #NorfolkSouthern restricted 2 10-15MPH closer 2 epicenter http://shrt.st/15i7,2011-08-23T23:30:44.000Z
Ashley Kerr,@AshleyAKerr,It's always a good feeling when your morning elevator ride is with the CEO of your company... #norfolksouthern,2011-08-04T12:16:06.000Z
"Matt' Johnson, AICP ",@Tracktwentynine,One of the perks of business class on Amtrak's Pennsylvanian: A rearward view: http://flic.kr/p/a7qZ3q #Amtrak #NorfolkSouthern,2011-07-27T19:40:59.000Z
RP3 Agency,@RP3Agency,We love having our #NorfolkSouthern client in the house all day!  Wheels have been turning...,2011-06-23T22:17:37.000Z
EFL,@TampaEFL,#Judas the betrayal has yet to come true. #NorfolkSouthern just called #HIM 4 a job opportunity. @iheartradio is not leaving @933flz @eeadpi,2011-05-19T01:31:42.000Z
Andy Fletcher,@CustomTrains,"This Norfolk Southern GP38-2 switches tank cars in Nitro, WV. #NorfolkSouthern http://twitpic.com/2uodoj",2010-10-04T19:21:12.000Z
Andy Fletcher,@CustomTrains,This Norfolk Southern C40-8W hauls an auto rack train out of Detroit. #NorfolkSouthern http://twitpic.com/2ugcmd,2010-10-03T22:56:22.000Z
Andy Fletcher,@CustomTrains,This Norfolk Southern GP38-2 picks up cars that originate traffic from customers out of Atlanta. #NorfolkSouthern http://twitpic.com/2ufypy,2010-10-03T22:05:21.000Z
New River News,@newrivernews,The first #NorfolkSouthern train crossing the Heartland Corridor stops in Radford for a celebration: http://bit.ly/cn1jUc,2010-09-09T16:15:40.000Z
American Rail News,@AmRailNews,Norfolk Southern Targets Carbon Emissions Reduction Goal http://goo.gl/fb/vQ97Q #norfolksouthern #carbonemissions,2010-09-06T17:03:53.000Z
Elizabeth K. Lawlor,@lizkennedy311,Participating in a forum on making rail crossings safer w/ Jeff Co leaders. Look! Listen! Live! #Qperationlifesaver #norfolksouthern,2010-08-12T19:13:14.000Z
Bob Prout,@allarts1,"No matter how often it happens, I'm still unnerved when a passing train shakes my monitor and rattles my windows #norfolksouthern #fb",2010-04-19T20:27:34.000Z
SpartanEngineer,@MSU_Egr_Alum,"#MSU #EngineeringExpo Focus: #NorfolkSouthern will be in the Engineering Building on Thursday, Feb. 18th! Check them at: http://ow.ly/17geh",2010-02-17T17:30:11.000Z
American Rail News,@AmRailNews,Norfolk Southern Targets Carbon Emissions Reduction Goal http://goo.gl/fb/vQ97Q #norfolksouthern #carbonemissions,2010-09-06T17:03:53.000Z
Ernie Johnston,@ernieJohnston,"@jen_bonnett 1st Son just graduated in IT, working @ #NorfolkSouthern RR. Looking to buy in East Atlanta near #MARTA, <$200K. Have any tips?",2010-01-24T22:38:14.000Z
pemax,@pemax,Wouldn't know the economy is down by the number of trains we've seen today.  Lots of #norfolksouthern traffic.,2010-01-23T20:01:16.000Z
pemax,@pemax,http://twitpic.com/ze5y0 - WB #norfolksouthern 21G in Duncannon PA.,2010-01-23T18:08:18.000Z
pemax,@pemax,"Across the river from Duncannon. Pa, waiting for last run of #norfolksouthern train H2W in daylight.",2010-01-23T16:16:13.000Z
secretbear,@secretbear,#Volkswagengolf #Centralpark #Aday #Sawu #Us #Internettraffic #Openmic #Debutalbum #Youngpeople #Norfolksouthern #Tshirt #Streetparty #Fla,2009-10-16T11:57:15.000Z
secretbear,@secretbear,#Volkswagengolf #Centralpark #Aday #Sawu #Us #Internettraffic #Openmic #Debutalbum #Youngpeople #Norfolksouthern #Tshirt #Streetparty #Fla,2009-10-16T11:57:15.000Z
secretbear,@secretbear,#Volkswagengolf #Centralpark #Aday #Sawu #Us #Internettraffic #Openmic #Debutalbum #Youngpeople #Norfolksouthern #Tshirt #Streetparty #Fla,2009-10-16T11:57:15.000Z
John C-TheRedEdition,@jacorbett70,Freight on the West Philadelphia High Line near Amtrak 30th Street #norfolksouthern #conrail http://bit.ly/eI9G3w,2011-03-17T12:09:09.000Z
The Findlay Courier,@FindlayCourier,Day 3 of rail cleanup continued today near #Arcadia for #NorfolkSouthern and its cleanup crews and companies. http://tinyurl.com/4m94yp7,2011-02-08T23:36:05.000Z
The Findlay Courier,@FindlayCourier,"#NorfolkSouthern says rail tanker fires extinguished, parts of track reopened near #Arcadia. More info: http://www.thecourier.com.",2011-02-08T15:33:45.000Z
The Stock Advisors,@stockadvisors,$NSC - Geffrey Seiler (BullMarket.com) recommends #NorfolkSouthern; cites Buffett's interest in rails#. Text at ttp://tinyurl.com/2a6nxo6,2010-12-21T14:19:27.000Z
Elizabeth K. Lawlor,@lizkennedy311,Watching #NorfolkSouthern Conductor Keith Fitzhugh on Jay Leno. He turned down the Jets' offer for his job with NS!! #nscorp,2010-12-16T05:26:14.000Z
K,@churchgatelocal,Two hundred and eighty nine Personality Assessment questions!  #NorfolkSouthern that aptitude test was longer than your freight trains :|,2010-11-11T19:32:23.000Z
Elizabeth K. Lawlor,@lizkennedy311,Watching #NorfolkSouthern Conductor Keith Fitzhugh on Jay Leno. He turned down the Jets' offer for his job with NS!! #nscorp,2010-12-16T05:26:14.000Z
New River News,@newrivernews,The first #NorfolkSouthern train crossing the Heartland Corridor stops in Radford for a celebration: http://bit.ly/cn1jUc,2010-09-09T16:15:40.000Z
American Rail News,@AmRailNews,Norfolk Southern Targets Carbon Emissions Reduction Goal http://goo.gl/fb/vQ97Q #norfolksouthern #carbonemissions,2010-09-06T17:03:53.000Z
Elizabeth K. Lawlor,@lizkennedy311,Participating in a forum on making rail crossings safer w/ Jeff Co leaders. Look! Listen! Live! #Qperationlifesaver #norfolksouthern,2010-08-12T19:13:14.000Z
Bob Prout,@allarts1,"No matter how often it happens, I'm still unnerved when a passing train shakes my monitor and rattles my windows #norfolksouthern #fb",2010-04-19T20:27:34.000Z
John C-TheRedEdition,@jacorbett70,Freight on the West Philadelphia High Line near Amtrak 30th Street #norfolksouthern #conrail http://bit.ly/eI9G3w,2011-03-17T12:09:09.000Z
The Findlay Courier,@FindlayCourier,Day 3 of rail cleanup continued today near #Arcadia for #NorfolkSouthern and its cleanup crews and companies. http://tinyurl.com/4m94yp7,2011-02-08T23:36:05.000Z
The Findlay Courier,@FindlayCourier,"#NorfolkSouthern says rail tanker fires extinguished, parts of track reopened near #Arcadia. More info: http://www.thecourier.com.",2011-02-08T15:33:45.000Z
The Stock Advisors,@stockadvisors,$NSC - Geffrey Seiler (BullMarket.com) recommends #NorfolkSouthern; cites Buffett's interest in rails#. Text at ttp://tinyurl.com/2a6nxo6,2010-12-21T14:19:27.000Z
K,@churchgatelocal,Two hundred and eighty nine Personality Assessment questions!  #NorfolkSouthern that aptitude test was longer than your freight trains :|,2010-11-11T19:32:23.000Z
SpartanEngineer,@MSU_Egr_Alum,"#MSU #EngineeringExpo Focus: #NorfolkSouthern will be in the Engineering Building on Thursday, Feb. 18th! Check them at: http://ow.ly/17geh",2010-02-17T17:30:11.000Z
Ernie Johnston,@ernieJohnston,"@jen_bonnett 1st Son just graduated in IT, working @ #NorfolkSouthern RR. Looking to buy in East Atlanta near #MARTA, <$200K. Have any tips?",2010-01-24T22:38:14.000Z
pemax,@pemax,Wouldn't know the economy is down by the number of trains we've seen today.  Lots of #norfolksouthern traffic.,2010-01-23T20:01:16.000Z
pemax,@pemax,http://twitpic.com/ze5y0 - WB #norfolksouthern 21G in Duncannon PA.,2010-01-23T18:08:18.000Z
pemax,@pemax,"Across the river from Duncannon. Pa, waiting for last run of #norfolksouthern train H2W in daylight.",2010-01-23T16:16:13.000Z
